"household_id","week","coupons_per_day"
2154,16,0
2154,17,0
2154,18,0
2154,19,0
2154,20,0
2154,21,0
2154,22,0
2154,23,0
2154,24,0
2154,25,0
2154,26,0
2154,27,0
2154,28,0.714285714285714
2154,29,1
2154,30,1
2154,31,1
2154,32,1.85714285714286
2154,33,2
2154,34,2
2154,35,1
2154,36,1
2154,37,1
2154,38,1
2154,39,0
2154,40,0
2154,41,0
2154,42,0
2154,43,0
2154,44,1
2154,45,1
2154,46,1
2154,47,1
2154,48,1
2154,49,1
2154,50,1
2154,51,1
2154,52,0
2155,1,0
2155,2,0
2155,3,0
2155,4,0
2155,5,0
2155,6,0
2155,7,0
2155,8,0
2155,9,0
2155,10,0
2155,11,0
2155,12,0
2155,13,0
2155,14,0
2155,15,0
2155,16,0
2155,17,0
2155,18,0
2155,19,0
2155,20,0
2155,21,0
2155,22,0
2155,23,0
2155,24,0
2155,25,0
2155,26,0
2155,27,0
2155,28,0
2155,29,0
2155,30,0
2155,31,0
2155,32,0
2155,33,0
2155,34,0
2155,35,0
2155,36,0
2155,37,0
2155,38,0
2155,39,0
2155,40,0
2155,41,0
2155,42,0
2155,43,0
2155,44,0
2155,45,0
2155,46,0
2155,47,0
2155,48,0
2155,49,0
2155,50,0
2155,51,0
2155,52,0
2156,1,0
2156,2,0
2156,3,0
2156,4,0
2156,5,0
2156,6,0
2156,7,0
2156,8,0
2156,9,0
2156,10,0
2156,11,0
2156,12,0
2156,13,0
2156,14,0
2156,15,0
2156,16,0
2156,17,0
2156,18,0
2156,19,1
2156,20,1
2156,21,1
2156,22,1
2156,23,1
2156,24,1
2156,25,1
2156,26,0
2156,27,0
2156,28,0.714285714285714
2156,29,1
2156,30,1
2156,31,1
2156,32,1.85714285714286
2156,33,1
2156,34,1
2156,35,1
2156,36,1
2156,37,1
2156,38,1
2156,39,0
2156,40,0
2156,41,0
2156,42,0.714285714285714
2156,43,1
2156,44,2
2156,45,2
2156,46,2
2156,47,1
2156,48,1
2156,49,1
2156,50,1
2156,51,1
2156,52,0.571428571428571
2157,1,0
2157,2,0
2157,3,0
2157,4,0
2157,5,0
2157,6,0
2157,7,0
2157,8,0
2157,9,0
2157,10,0
2157,11,0
2157,12,0
2157,13,0
2157,14,0
2157,15,0
2157,16,0
2157,17,0
2157,18,0
2157,19,0
2157,20,0
2157,21,0
2157,22,0
2157,23,0
2157,24,0
2157,25,0
2157,26,0
2157,27,0
2157,28,0
2157,29,0
2157,30,0
2157,31,0
2157,32,0
2157,33,0
2157,34,0
2157,35,0
2157,36,0
2157,37,0
2157,38,0
2157,39,0
2157,40,0
2157,41,0
2157,42,0
2157,43,0
2157,44,0
2157,45,0
2157,46,0
2157,47,0
2157,48,0
2157,49,0
2157,50,0
2157,51,0
2157,52,0
2158,1,0
2158,2,0
2158,3,0
2158,4,0
2158,5,0
2158,6,0
2158,7,0
2158,8,0
2158,9,0
2158,10,0
2158,11,0
2158,12,0
2158,13,0
2158,14,0
2158,15,0
2158,16,0
2158,17,0
2158,18,0
2158,19,0
2158,20,0
2158,21,0
2158,22,0
2158,23,0
2158,24,0
2158,25,0
2158,26,0
2158,27,0
2158,28,0
2158,29,0
2158,30,0
2158,31,0
2158,32,0
2158,33,0
2158,34,0
2158,35,0
2158,36,0
2158,37,0
2158,38,0
2158,39,0
2158,40,0
2158,41,0
2158,42,0
2158,43,0
2158,44,1
2158,45,1
2158,46,1
2158,47,1
2158,48,1
2158,49,1
2158,50,1
2158,51,1
2158,52,0
2159,1,0
2159,2,0
2159,3,0
2159,4,0
2159,5,0
2159,6,0
2159,7,0
2159,8,0
2159,9,0
2159,10,0
2159,11,0
2159,12,0
2159,13,0
2159,14,0
2159,15,0
2159,16,0
2159,17,0
2159,18,0
2159,19,1
2159,20,1
2159,21,1
2159,22,1
2159,23,1
2159,24,1
2159,25,1
2159,26,0
2159,27,0
2159,28,0
2159,29,0
2159,30,0
2159,31,0
2159,32,0
2159,33,0
2159,34,0
2159,35,0
2159,36,0
2159,37,0
2159,38,0
2159,39,0
2159,40,0
2159,41,0
2159,42,0
2159,43,0
2159,44,0
2159,45,0
2159,46,0
2159,47,0
2159,48,0
2159,49,0
2159,50,0
2159,51,0
2159,52,0
2160,1,0
2160,2,0
2160,3,0
2160,4,0
2160,5,0
2160,6,0
2160,7,0
2160,8,0
2160,9,0
2160,10,0
2160,11,0
2160,12,0
2160,13,0
2160,14,0
2160,15,0
2160,16,0
2160,17,0
2160,18,0
2160,19,0
2160,20,0
2160,21,0
2160,22,0
2160,23,0
2160,24,0
2160,25,0
2160,26,0
2160,27,0
2160,28,0
2160,29,0
2160,30,0
2160,31,0
2160,32,0
2160,33,0
2160,34,0
2160,35,0
2160,36,0
2160,37,0
2160,38,0
2160,39,0
2160,40,0
2160,41,0
2160,42,0
2160,43,0
2160,44,0
2160,45,0
2160,46,0
2160,47,0
2160,48,0
2160,49,0
2160,50,0
2160,51,0
2160,52,0
2161,1,0
2161,2,0
2161,3,0
2161,4,0
2161,5,0
2161,6,0
2161,7,0
2161,8,0
2161,9,0
2161,10,0
2161,11,0
2161,12,0
2161,13,0
2161,14,0
2161,15,0
2161,16,0
2161,17,0
2161,18,0
2161,19,0
2161,20,0
2161,21,0
2161,22,0
2161,23,0
2161,24,0
2161,25,0
2161,26,0
2161,27,0
2161,28,0
2161,29,0
2161,30,0
2161,31,0
2161,32,0
2161,33,0
2161,34,0
2161,35,0
2161,36,0
2161,37,0
2161,38,0
2161,39,0
2161,40,0
2161,41,0
2161,42,0
2161,43,0
2161,44,0
2161,45,0
2161,46,0
2161,47,0
2161,48,0
2161,49,0
2161,50,0
2161,51,0
2161,52,0
2162,1,0
2162,2,0
2162,3,0
2162,4,0
2162,5,0
2162,6,0
2162,7,0
2162,8,0
2162,9,0
2162,10,0
2162,11,0
2162,12,0
2162,13,0
2162,14,0
2162,15,0
2162,16,0.714285714285714
2162,17,2
2162,18,2
2162,19,3
2162,20,3
2162,21,2
2162,22,1
2162,23,1
2162,24,1
2162,25,1
2162,26,0.714285714285714
2162,27,1
2162,28,1
2162,29,1
2162,30,1
2162,31,0
2162,32,0.857142857142857
2162,33,1
2162,34,1
2162,35,1
2162,36,1
2162,37,1
2162,38,1
2162,39,0
2162,40,0
2162,41,0
2162,42,0
2162,43,0
2162,44,1
2162,45,1
2162,46,1.71428571428571
2162,47,2
2162,48,2
2162,49,2
2162,50,2
2162,51,1
2162,52,0
2163,1,0
2163,2,0
2163,3,0
2163,4,0
2163,5,0
2163,6,0
2163,7,0
2163,8,0
2163,9,0
2163,10,0
2163,11,0
2163,12,0
2163,13,0
2163,14,0
2163,15,0
2163,16,0
2163,17,0
2163,18,0
2163,19,0
2163,20,0
2163,21,0
2163,22,0
2163,23,0
2163,24,0
2163,25,0
2163,26,0
2163,27,0
2163,28,0
2163,29,0
2163,30,0
2163,31,0
2163,32,0
2163,33,0
2163,34,0
2163,35,0
2163,36,0
2163,37,0
2163,38,0
2163,39,0
2163,40,0
2163,41,0
2163,42,0
2163,43,0
2163,44,0
2163,45,0
2163,46,0
2163,47,0
2163,48,0
2163,49,0
2163,50,0
2163,51,0
2163,52,0
2164,1,0
2164,2,0
2164,3,0
2164,4,0
2164,5,0
2164,6,0
2164,7,0
2164,8,0
2164,9,0
2164,10,0
2164,11,0
2164,12,0
2164,13,0
2164,14,0
2164,15,0
2164,16,0
2164,17,0
2164,18,0
2164,19,1
2164,20,1
2164,21,1
2164,22,1
2164,23,1
2164,24,1
2164,25,1
2164,26,0
2164,27,0
2164,28,0.714285714285714
2164,29,1
2164,30,1
2164,31,1
2164,32,1.85714285714286
2164,33,1
2164,34,1
2164,35,1
2164,36,1
2164,37,1
2164,38,1
2164,39,0
2164,40,0
2164,41,0
2164,42,0
2164,43,0
2164,44,0
2164,45,0
2164,46,0
2164,47,0
2164,48,0
2164,49,0
2164,50,0
2164,51,0
2164,52,0
2165,1,0
2165,2,0
2165,3,0
2165,4,0
2165,5,0
2165,6,0
2165,7,0
2165,8,0
2165,9,0
2165,10,0
2165,11,0
2165,12,0
2165,13,0
2165,14,0
2165,15,0
2165,16,0
2165,17,0
2165,18,0
2165,19,0
2165,20,0
2165,21,0
2165,22,0
2165,23,0
2165,24,0
2165,25,0
2165,26,0
2165,27,0
2165,28,0
2165,29,0
2165,30,0
2165,31,0
2165,32,0
2165,33,0
2165,34,0
2165,35,0
2165,36,0
2165,37,0
2165,38,0
2165,39,0
2165,40,0
2165,41,0
2165,42,0
2165,43,0
2165,44,0
2165,45,0
2165,46,0
2165,47,0
2165,48,0
2165,49,0
2165,50,0
2165,51,0
2165,52,0
2166,1,0
2166,2,0
2166,3,0
2166,4,0
2166,5,0
2166,6,0
2166,7,0
2166,8,0
2166,9,0
2166,10,0
2166,11,0
2166,12,0
2166,13,0
2166,14,0
2166,15,0
2166,16,0
2166,17,0
2166,18,0
2166,19,0
2166,20,0
2166,21,0
2166,22,0
2166,23,0
2166,24,0
2166,25,0
2166,26,0
2166,27,0
2166,28,0
2166,29,0
2166,30,0
2166,31,0
2166,32,0
2166,33,0
2166,34,0
2166,35,0
2166,36,0
2166,37,0
2166,38,0
2166,39,0
2166,40,0
2166,41,0
2166,42,0
2166,43,0
2166,44,0
2166,45,0
2166,46,0
2166,47,0
2166,48,0
2166,49,0
2166,50,0
2166,51,0
2166,52,0
2167,1,0
2167,2,0
2167,3,0
2167,4,0
2167,5,0
2167,6,0
2167,7,0
2167,8,0
2167,9,0
2167,10,0
2167,11,0
2167,12,0
2167,13,0
2167,14,1
2167,15,1
2167,16,1
2167,17,2
2167,18,2
2167,19,2
2167,20,2
2167,21,2
2167,22,1
2167,23,1
2167,24,1
2167,25,1
2167,26,0.714285714285714
2167,27,1
2167,28,1.71428571428571
2167,29,2
2167,30,2
2167,31,1
2167,32,1.85714285714286
2167,33,2
2167,34,2
2167,35,1
2167,36,2
2167,37,2
2167,38,2
2167,39,1
2167,40,1
2167,41,1
2167,42,1
2167,43,1
2167,44,2
2167,45,1.42857142857143
2167,46,1
2167,47,1
2167,48,1
2167,49,1
2167,50,1
2167,51,1
2167,52,0
2168,1,0
2168,2,0
2168,3,0
2168,4,0
2168,5,0
2168,6,0.714285714285714
2168,7,1
2168,8,1
2168,9,1
2168,10,1
2168,11,1
2168,12,1
2168,13,0
2168,14,0
2168,15,0
2168,16,0
2168,17,0
2168,18,0
2168,19,1
2168,20,1
2168,21,1
2168,22,1
2168,23,1
2168,24,1
2168,25,1
2168,26,0
2168,27,0
2168,28,0
2168,29,0
2168,30,0
2168,31,0
2168,32,0.857142857142857
2168,33,1
2168,34,1
2168,35,1
2168,36,1
2168,37,1
2168,38,1
2168,39,0
2168,40,0
2168,41,0
2168,42,0
2168,43,0
2168,44,1
2168,45,1
2168,46,1
2168,47,1
2168,48,1
2168,49,1.71428571428571
2168,50,2
2168,51,2
2168,52,0.857142857142857
2169,1,0
2169,2,0
2169,3,0
2169,4,0
2169,5,0
2169,6,0
2169,7,0
2169,8,0
2169,9,0
2169,10,0
2169,11,0
2169,12,0
2169,13,0
2169,14,0
2169,15,0
2169,16,0
2169,17,0
2169,18,0
2169,19,0
2169,20,0
2169,21,0
2169,22,0
2169,23,0
2169,24,0
2169,25,0
2169,26,0
2169,27,0
2169,28,0
2169,29,0
2169,30,0
2169,31,0
2169,32,0
2169,33,0
2169,34,0
2169,35,0
2169,36,0
2169,37,0
2169,38,0
2169,39,0
2169,40,0
2169,41,0
2169,42,0
2169,43,0
2169,44,0
2169,45,0
2169,46,0
2169,47,0
2169,48,0
2169,49,0
2169,50,0
2169,51,0
2169,52,0
2170,1,0
2170,2,0
2170,3,0
2170,4,0
2170,5,0
2170,6,0
2170,7,0
2170,8,0
2170,9,0
2170,10,0
2170,11,0
2170,12,0
2170,13,0
2170,14,1
2170,15,1
2170,16,1
2170,17,1
2170,18,1
2170,19,1
2170,20,1
2170,21,1
2170,22,1
2170,23,1
2170,24,1
2170,25,1
2170,26,0.714285714285714
2170,27,1
2170,28,1.71428571428571
2170,29,2
2170,30,2
2170,31,1
2170,32,1.85714285714286
2170,33,2
2170,34,2
2170,35,1
2170,36,2
2170,37,2
2170,38,2
2170,39,1
2170,40,1
2170,41,1
2170,42,1.71428571428571
2170,43,2
2170,44,3
2170,45,2.42857142857143
2170,46,2
2170,47,1
2170,48,2
2170,49,2.71428571428571
2170,50,3
2170,51,3
2170,52,1.71428571428571
2171,1,0
2171,2,0
2171,3,0
2171,4,0
2171,5,0
2171,6,0
2171,7,0
2171,8,0
2171,9,0
2171,10,0
2171,11,0
2171,12,0
2171,13,0
2171,14,0
2171,15,0
2171,16,0
2171,17,1
2171,18,1
2171,19,2
2171,20,2
2171,21,2
2171,22,1.71428571428571
2171,23,2
2171,24,2
2171,25,2
2171,26,1
2171,27,0
2171,28,0
2171,29,0
2171,30,0
2171,31,0
2171,32,0.857142857142857
2171,33,1
2171,34,1
2171,35,1
2171,36,1
2171,37,1
2171,38,1
2171,39,0
2171,40,0.714285714285714
2171,41,1
2171,42,1
2171,43,1
2171,44,2
2171,45,1
2171,46,1
2171,47,1
2171,48,1
2171,49,1
2171,50,1
2171,51,1
2171,52,0.571428571428571
2172,1,0
2172,2,0
2172,3,0
2172,4,0
2172,5,0
2172,6,0
2172,7,0
2172,8,0
2172,9,0
2172,10,0
2172,11,0
2172,12,0
2172,13,0
2172,14,0
2172,15,0
2172,16,0
2172,17,0
2172,18,0
2172,19,0
2172,20,0
2172,21,0
2172,22,0
2172,23,0
2172,24,0
2172,25,0
2172,26,0
2172,27,0
2172,28,0
2172,29,0
2172,30,0
2172,31,0
2172,32,0
2172,33,0
2172,34,0
2172,35,0
2172,36,0
2172,37,0
2172,38,0
2172,39,0
2172,40,0
2172,41,0
2172,42,0
2172,43,0
2172,44,0
2172,45,0
2172,46,0
2172,47,0
2172,48,0
2172,49,0
2172,50,0
2172,51,0
2172,52,0
2173,1,0
2173,2,0
2173,3,0
2173,4,0
2173,5,0
2173,6,0
2173,7,0
2173,8,0
2173,9,0
2173,10,0
2173,11,0
2173,12,0
2173,13,0
2173,14,0
2173,15,0
2173,16,0
2173,17,0
2173,18,0
2173,19,0
2173,20,0
2173,21,0
2173,22,0
2173,23,0
2173,24,0
2173,25,0
2173,26,0
2173,27,0
2173,28,0
2173,29,0
2173,30,0
2173,31,0
2173,32,0
2173,33,0
2173,34,0
2173,35,0
2173,36,0
2173,37,0
2173,38,0
2173,39,0
2173,40,0
2173,41,0
2173,42,0
2173,43,0
2173,44,1
2173,45,1
2173,46,1
2173,47,1
2173,48,1
2173,49,1
2173,50,1
2173,51,1
2173,52,0
2174,1,0
2174,2,0
2174,3,0
2174,4,0
2174,5,0
2174,6,0
2174,7,0
2174,8,0
2174,9,0
2174,10,0
2174,11,0
2174,12,0
2174,13,0
2174,14,0
2174,15,0
2174,16,0
2174,17,0
2174,18,0
2174,19,0
2174,20,0
2174,21,0
2174,22,0
2174,23,0
2174,24,0
2174,25,0
2174,26,0
2174,27,0
2174,28,0
2174,29,0
2174,30,0
2174,31,0
2174,32,0
2174,33,0
2174,34,0
2174,35,0
2174,36,0
2174,37,0
2174,38,0
2174,39,0
2174,40,0
2174,41,0
2174,42,0
2174,43,0
2174,44,0
2174,45,0
2174,46,0
2174,47,0
2174,48,0
2174,49,0
2174,50,0
2174,51,0
2174,52,0
2175,1,0
2175,2,0
2175,3,0
2175,4,0
2175,5,0
2175,6,0
2175,7,0
2175,8,0
2175,9,0
2175,10,0
2175,11,0
2175,12,0
2175,13,0
2175,14,0
2175,15,0
2175,16,0
2175,17,0
2175,18,0
2175,19,0
2175,20,0
2175,21,0
2175,22,0
2175,23,0
2175,24,0
2175,25,0
2175,26,0
2175,27,0
2175,28,0
2175,29,0
2175,30,0
2175,31,0
2175,32,0
2175,33,0
2175,34,0
2175,35,0
2175,36,0
2175,37,0
2175,38,0
2175,39,0
2175,40,0
2175,41,0
2175,42,0
2175,43,0
2175,44,0
2175,45,0
2175,46,0
2175,47,0
2175,48,0
2175,49,0
2175,50,0
2175,51,0
2175,52,0
2176,1,0
2176,2,0
2176,3,0
2176,4,0
2176,5,0
2176,6,0
2176,7,0
2176,8,0
2176,9,0
2176,10,0
2176,11,0
2176,12,0
2176,13,0
2176,14,0
2176,15,0
2176,16,0
2176,17,0
2176,18,0
2176,19,1
2176,20,1
2176,21,1
2176,22,1
2176,23,1
2176,24,1
2176,25,1
2176,26,0
2176,27,0
2176,28,0
2176,29,0
2176,30,0
2176,31,0
2176,32,0.857142857142857
2176,33,1
2176,34,1
2176,35,1
2176,36,1
2176,37,1
2176,38,1
2176,39,0
2176,40,0
2176,41,0
2176,42,0
2176,43,0
2176,44,1
2176,45,1
2176,46,1
2176,47,1
2176,48,1
2176,49,1
2176,50,1
2176,51,1
2176,52,0
2177,1,0
2177,2,0
2177,3,0
2177,4,0
2177,5,0
2177,6,0
2177,7,0
2177,8,0
2177,9,0
2177,10,0
2177,11,0
2177,12,0
2177,13,0
2177,14,0
2177,15,0
2177,16,0
2177,17,0
2177,18,0
2177,19,0
2177,20,0
2177,21,0
2177,22,0
2177,23,0
2177,24,0
2177,25,0
2177,26,0
2177,27,0
2177,28,0
2177,29,0
2177,30,0
2177,31,0
2177,32,0
2177,33,0
2177,34,0
2177,35,0
2177,36,0
2177,37,0
2177,38,0
2177,39,0
2177,40,0
2177,41,0
2177,42,0
2177,43,0
2177,44,0
2177,45,0
2177,46,0
2177,47,0
2177,48,0
2177,49,0
2177,50,0
2177,51,0
2177,52,0
2178,1,0
2178,2,0
2178,3,0
2178,4,0
2178,5,0
2178,6,0
2178,7,0
2178,8,0
2178,9,0
2178,10,0
2178,11,0
2178,12,0
2178,13,0
2178,14,1
2178,15,1
2178,16,1
2178,17,2
2178,18,2
2178,19,2
2178,20,2
2178,21,2
2178,22,1.71428571428571
2178,23,2
2178,24,2
2178,25,2
2178,26,1.71428571428571
2178,27,1
2178,28,1.71428571428571
2178,29,2
2178,30,2
2178,31,1
2178,32,1.85714285714286
2178,33,2
2178,34,2
2178,35,1
2178,36,2
2178,37,2
2178,38,2
2178,39,1
2178,40,1.71428571428571
2178,41,2
2178,42,2
2178,43,2
2178,44,3
2178,45,1.42857142857143
2178,46,1.71428571428571
2178,47,2
2178,48,3
2178,49,3
2178,50,3
2178,51,2
2178,52,0.857142857142857
2179,1,0
2179,2,0
2179,3,0
2179,4,0
2179,5,0
2179,6,0
2179,7,0
2179,8,0
2179,9,0
2179,10,0
2179,11,0
2179,12,0
2179,13,0
2179,14,0
2179,15,0
2179,16,0
2179,17,0
2179,18,0
2179,19,1
2179,20,1
2179,21,1
2179,22,1
2179,23,1
2179,24,1
2179,25,1
2179,26,0
2179,27,0
2179,28,0
2179,29,0
2179,30,0
2179,31,0
2179,32,0
2179,33,0
2179,34,0
2179,35,0
2179,36,0
2179,37,0
2179,38,0
2179,39,0
2179,40,0
2179,41,0
2179,42,0
2179,43,0
2179,44,0
2179,45,0
2179,46,0
2179,47,0
2179,48,0
2179,49,0
2179,50,0
2179,51,0
2179,52,0
2180,1,0
2180,2,0
2180,3,0
2180,4,0
2180,5,0
2180,6,0
2180,7,0
2180,8,0
2180,9,0
2180,10,0
2180,11,0
2180,12,0
2180,13,0
2180,14,0
2180,15,0
2180,16,0
2180,17,0
2180,18,0
2180,19,0
2180,20,0
2180,21,0
2180,22,0
2180,23,0
2180,24,0
2180,25,0
2180,26,0
2180,27,0
2180,28,0
2180,29,0
2180,30,0
2180,31,0
2180,32,0
2180,33,0
2180,34,0
2180,35,0
2180,36,0
2180,37,0
2180,38,0
2180,39,0
2180,40,0
2180,41,0
2180,42,0
2180,43,0
2180,44,0
2180,45,0
2180,46,0
2180,47,0
2180,48,0
2180,49,0
2180,50,0
2180,51,0
2180,52,0
2181,1,0
2181,2,0
2181,3,0
2181,4,0
2181,5,0
2181,6,0
2181,7,0
2181,8,0
2181,9,0
2181,10,0
2181,11,0
2181,12,0
2181,13,0
2181,14,0
2181,15,0
2181,16,0
2181,17,0
2181,18,0
2181,19,1
2181,20,1
2181,21,1
2181,22,1
2181,23,1
2181,24,1
2181,25,1
2181,26,0
2181,27,0
2181,28,0
2181,29,0
2181,30,0
2181,31,0
2181,32,0
2181,33,0
2181,34,0
2181,35,0
2181,36,0
2181,37,0
2181,38,0
2181,39,0
2181,40,0
2181,41,0
2181,42,0
2181,43,0
2181,44,0
2181,45,0
2181,46,0
2181,47,0
2181,48,0
2181,49,0
2181,50,0
2181,51,0
2181,52,0
2182,1,0
2182,2,0
2182,3,0
2182,4,0
2182,5,0
2182,6,0.714285714285714
2182,7,1
2182,8,1
2182,9,1
2182,10,1
2182,11,1
2182,12,1
2182,13,0
2182,14,0
2182,15,0
2182,16,0
2182,17,0
2182,18,0
2182,19,1
2182,20,1
2182,21,1
2182,22,1
2182,23,1
2182,24,1
2182,25,1
2182,26,0
2182,27,0
2182,28,0
2182,29,0
2182,30,0
2182,31,0
2182,32,0.857142857142857
2182,33,1
2182,34,1
2182,35,1
2182,36,1
2182,37,1
2182,38,1
2182,39,0
2182,40,0
2182,41,0
2182,42,0
2182,43,0
2182,44,0
2182,45,0
2182,46,0
2182,47,0
2182,48,0
2182,49,0
2182,50,0
2182,51,0
2182,52,0
2183,1,0
2183,2,0
2183,3,0
2183,4,0
2183,5,0
2183,6,0.714285714285714
2183,7,1
2183,8,1
2183,9,1
2183,10,1
2183,11,1
2183,12,1
2183,13,0
2183,14,0
2183,15,0
2183,16,0
2183,17,0
2183,18,0
2183,19,1
2183,20,1
2183,21,1
2183,22,1
2183,23,1
2183,24,1
2183,25,1
2183,26,0
2183,27,0
2183,28,0
2183,29,0
2183,30,0
2183,31,0
2183,32,0.857142857142857
2183,33,1
2183,34,1
2183,35,1
2183,36,1
2183,37,1
2183,38,1
2183,39,0
2183,40,0
2183,41,0
2183,42,0.714285714285714
2183,43,1
2183,44,2
2183,45,2
2183,46,2
2183,47,1
2183,48,1
2183,49,1
2183,50,1
2183,51,1
2183,52,0
2184,1,0
2184,2,0
2184,3,0
2184,4,0
2184,5,0
2184,6,0
2184,7,0
2184,8,0
2184,9,0
2184,10,0
2184,11,0
2184,12,0
2184,13,0
2184,14,0
2184,15,0
2184,16,0
2184,17,0
2184,18,0
2184,19,0
2184,20,0
2184,21,0
2184,22,0
2184,23,0
2184,24,0
2184,25,0
2184,26,0
2184,27,0
2184,28,0
2184,29,0
2184,30,0
2184,31,0
2184,32,0.857142857142857
2184,33,1
2184,34,1
2184,35,1
2184,36,2
2184,37,2
2184,38,2
2184,39,1
2184,40,1.71428571428571
2184,41,2
2184,42,2
2184,43,2
2184,44,3
2184,45,1.42857142857143
2184,46,1
2184,47,1
2184,48,1
2184,49,1.71428571428571
2184,50,2
2184,51,2
2184,52,0.857142857142857
2185,1,2
2185,2,2
2185,3,1.14285714285714
2185,4,1
2185,5,1
2185,6,0.714285714285714
2185,7,1
2185,8,1
2185,9,1
2185,10,1
2185,11,1
2185,12,1
2185,13,0
2185,14,1
2185,15,1
2185,16,1
2185,17,2
2185,18,2
2185,19,2
2185,20,2
2185,21,2
2185,22,1
2185,23,1
2185,24,1
2185,25,1
2185,26,0.714285714285714
2185,27,1
2185,28,1
2185,29,1
2185,30,1
2185,31,0
2185,32,0.857142857142857
2185,33,1
2185,34,1
2185,35,1
2185,36,1
2185,37,1
2185,38,1
2185,39,0
2185,40,0
2185,41,0
2185,42,0
2185,43,0
2185,44,1
2185,45,1
2185,46,1
2185,47,1
2185,48,1
2185,49,1.71428571428571
2185,50,2
2185,51,2
2185,52,1.42857142857143
2186,1,0
2186,2,0
2186,3,0
2186,4,0
2186,5,0
2186,6,0.714285714285714
2186,7,1
2186,8,1
2186,9,1
2186,10,1
2186,11,1
2186,12,1
2186,13,0
2186,14,0
2186,15,0
2186,16,0
2186,17,0
2186,18,0
2186,19,0
2186,20,0
2186,21,0
2186,22,0
2186,23,0
2186,24,0
2186,25,0
2186,26,0
2186,27,0
2186,28,0
2186,29,0
2186,30,0
2186,31,0
2186,32,0
2186,33,0
2186,34,0
2186,35,0
2186,36,0
2186,37,0
2186,38,0
2186,39,0
2186,40,0
2186,41,0
2186,42,0.714285714285714
2186,43,1
2186,44,2
2186,45,2
2186,46,2
2186,47,1
2186,48,1
2186,49,1
2186,50,1
2186,51,1
2186,52,0
2187,1,0
2187,2,0
2187,3,0
2187,4,0
2187,5,0
2187,6,0
2187,7,0
2187,8,0
2187,9,0
2187,10,0
2187,11,0
2187,12,0
2187,13,0
2187,14,0
2187,15,0
2187,16,0
2187,17,0
2187,18,0
2187,19,1
2187,20,1
2187,21,1
2187,22,1
2187,23,1
2187,24,1
2187,25,1
2187,26,0
2187,27,0
2187,28,0
2187,29,0
2187,30,0
2187,31,0
2187,32,0
2187,33,0
2187,34,0
2187,35,0
2187,36,0
2187,37,0
2187,38,0
2187,39,0
2187,40,0
2187,41,0
2187,42,0
2187,43,0
2187,44,0
2187,45,0
2187,46,0
2187,47,0
2187,48,0
2187,49,0
2187,50,0
2187,51,0
2187,52,0
2188,1,0
2188,2,0
2188,3,0
2188,4,0
2188,5,0
2188,6,0
2188,7,0
2188,8,0
2188,9,0
2188,10,0
2188,11,0
2188,12,0
2188,13,0
2188,14,1
2188,15,1
2188,16,1
2188,17,1
2188,18,1
2188,19,1
2188,20,1
2188,21,1
2188,22,1
2188,23,1
2188,24,1
2188,25,1
2188,26,0
2188,27,0
2188,28,0.714285714285714
2188,29,1
2188,30,1
2188,31,1
2188,32,1.85714285714286
2188,33,2
2188,34,2
2188,35,1
2188,36,1
2188,37,1
2188,38,1
2188,39,0
2188,40,0
2188,41,0
2188,42,0
2188,43,0
2188,44,1
2188,45,1
2188,46,1
2188,47,1
2188,48,1
2188,49,1
2188,50,1
2188,51,1
2188,52,0
2189,1,0
2189,2,0
2189,3,0
2189,4,0
2189,5,0
2189,6,0
2189,7,0
2189,8,0
2189,9,0
2189,10,0
2189,11,0
2189,12,0
2189,13,0
2189,14,0
2189,15,0
2189,16,0
2189,17,0
2189,18,0
2189,19,0
2189,20,0
2189,21,0
2189,22,0
2189,23,0
2189,24,0
2189,25,0
2189,26,0
2189,27,0
2189,28,0
2189,29,0
2189,30,0
2189,31,0
2189,32,0
2189,33,0
2189,34,0
2189,35,0
2189,36,0
2189,37,0
2189,38,0
2189,39,0
2189,40,0
2189,41,0
2189,42,0
2189,43,0
2189,44,0
2189,45,0
2189,46,0
2189,47,0
2189,48,0
2189,49,0
2189,50,0
2189,51,0
2189,52,0
2190,1,0
2190,2,0
2190,3,0
2190,4,0
2190,5,0
2190,6,0
2190,7,0
2190,8,0
2190,9,0
2190,10,0
2190,11,0
2190,12,0
2190,13,0
2190,14,0
2190,15,0
2190,16,0
2190,17,0
2190,18,0
2190,19,1
2190,20,1
2190,21,1
2190,22,1
2190,23,1
2190,24,1
2190,25,1
2190,26,0
2190,27,0
2190,28,0.714285714285714
2190,29,1
2190,30,1
2190,31,1
2190,32,1.85714285714286
2190,33,1
2190,34,1
2190,35,1
2190,36,2
2190,37,2
2190,38,2
2190,39,1
2190,40,1.71428571428571
2190,41,2
2190,42,2
2190,43,2
2190,44,3
2190,45,1.42857142857143
2190,46,1
2190,47,1
2190,48,1
2190,49,1.71428571428571
2190,50,2
2190,51,2
2190,52,0.857142857142857
2191,1,0
2191,2,0
2191,3,0
2191,4,0
2191,5,0
2191,6,0
2191,7,0
2191,8,0
2191,9,0
2191,10,0
2191,11,0
2191,12,0
2191,13,0
2191,14,0
2191,15,0
2191,16,0
2191,17,0
2191,18,0
2191,19,0
2191,20,0
2191,21,0
2191,22,0
2191,23,0
2191,24,0
2191,25,0
2191,26,0
2191,27,0
2191,28,0
2191,29,0
2191,30,0
2191,31,0
2191,32,0
